idx,feasible,V,rho_mean,ref_obj,model_obj,gap,ref_cost,model_cost,ref_cov,model_cov
438,1,3,1.333,-0.381443,-0.381443,0.0,185,185,185,185
439,1,2,1.0,-0.4,-0.4,0.0,64,64,64,64
436,1,4,2.0,-0.314625,-0.314625,0.0,199,199,199,199
437,1,3,1.5,-0.25311,-0.25311,0.0,176,176,151,151
338,1,3,3.0,-0.36014,-0.358042,0.002098,388,384,387,384
339,1,6,2.417,-0.386694,-0.272245,0.114449,930,688,930,669
352,1,6,1.75,-0.388034,-0.268376,0.119658,571,431,569,409
353,1,3,3.0,-0.398061,-0.368982,0.029079,616,571,616,571
430,1,4,1.375,-0.381538,-0.371692,0.009846,310,302,310,302
431,1,6,1.0,-0.384906,-0.384906,0.0,371,371,363,363
428,1,4,1.75,-0.25348,-0.227106,0.026374,229,218,197,182
429,1,6,1.75,-0.357216,-0.313073,0.044143,526,461,526,461
424,1,6,1.5,-0.356,-0.333,0.023,445,432,445,423
425,1,6,2.0,-0.376176,-0.310972,0.065204,600,496,600,496
408,1,6,1.917,-0.383292,-0.272973,0.110319,780,580,780,566
409,1,3,1.667,-0.314721,-0.314721,0.0,155,155,155,155
446,1,2,2.0,-0.353125,-0.35,0.003125,113,112,113,112
447,1,2,2.0,-0.2,-0.2,0.0,73,73,73,73
366,1,6,2.417,-0.390937,-0.312564,0.078373,949,771,949,764
367,1,6,1.0,-0.389943,-0.389943,0.0,348,348,343,343
434,1,3,2.0,-0.39548,-0.246328,0.149153,350,218,350,218
435,1,2,1.75,-0.341463,-0.341463,0.0,70,70,70,70
426,1,3,1.5,-0.39845,-0.393798,0.004651,257,254,257,254
427,1,3,2.0,-0.376,-0.368889,0.007111,423,415,423,415
450,1,2,2.25,-0.334328,-0.334328,0.0,112,112,112,112
451,1,3,1.333,-0.395331,-0.376654,0.018677,254,242,254,242
460,1,2,2.0,-0.306132,-0.298585,0.007547,171,160,166,159
461,1,2,1.75,-0.220779,-0.220779,0.0,46,46,44,44
452,1,6,1.833,-0.368354,-0.280222,0.088133,582,462,582,451
453,1,3,1.167,-0.388811,-0.388811,0.0,139,139,139,139
448,1,4,1.5,-0.276243,-0.268508,0.007735,250,243,250,243
449,1,4,2.375,-0.322552,-0.265579,0.056973,291,243,280,232
442,1,6,1.5,-0.333187,-0.327912,0.005275,379,373,379,373
443,1,3,1.833,-0.391411,-0.391411,0.0,319,319,319,319
362,1,6,2.333,-0.394048,-0.246627,0.147421,993,667,993,641
363,1,6,2.25,-0.376738,-0.299368,0.07737,745,592,745,592
464,1,4,1.625,-0.371429,-0.364571,0.006857,325,319,325,319
465,1,4,1.5,-0.339086,-0.339086,0.0,167,167,167,167
468,1,2,2.25,-0.378125,-0.378125,0.0,121,121,121,121
469,1,2,1.5,-0.277844,-0.277844,0.0,116,116,116,116
422,1,6,2.0,-0.379698,-0.304527,0.075171,692,555,692,555
423,1,4,2.0,-0.368531,-0.285548,0.082984,404,315,399,310
472,1,4,1.375,-0.349367,-0.307173,0.042194,214,189,210,185
473,1,6,1.0,-0.4,-0.4,0.0,345,345,345,345
484,1,2,2.0,-0.310791,-0.310791,0.0,108,108,108,108
485,1,2,1.5,-0.388462,-0.388462,0.0,101,101,101,101
476,1,4,1.25,-0.334199,-0.327273,0.006926,193,189,193,189
477,1,4,1.25,-0.31828,-0.309677,0.008602,222,216,222,216
440,1,4,1.875,-0.268421,-0.268421,0.0,185,185,174,174
441,1,4,2.375,-0.335697,-0.326241,0.009456,355,345,355,345
474,1,2,1.25,-0.34717,-0.34717,0.0,92,92,92,92
475,1,3,2.0,-0.379452,-0.375342,0.00411,277,274,277,274
482,1,2,3.0,-0.380676,-0.330435,0.050242,197,171,197,171
483,1,6,1.0,-0.379592,-0.361224,0.018367,343,343,333,324
454,1,4,2.0,-0.363866,-0.265546,0.098319,433,316,433,316
455,1,2,1.25,-0.355556,-0.355556,0.0,64,64,64,64
456,1,4,1.75,-0.325475,-0.279848,0.045627,214,184,214,184
457,1,3,1.667,-0.392962,-0.392962,0.0,335,335,335,335
488,1,2,1.5,-0.347287,-0.347287,0.0,112,112,112,112
489,1,2,3.0,-0.315447,-0.315447,0.0,97,97,97,97
444,1,6,2.083,-0.38406,-0.254545,0.129514,771,595,771,547
445,1,6,1.5,-0.382394,-0.322535,0.059859,409,375,408,357
432,1,6,2.583,-0.361538,-0.259357,0.102181,796,598,791,579
433,1,6,1.667,-0.369781,-0.297416,0.072366,465,374,465,374
480,1,4,2.25,-0.359211,-0.293421,0.065789,273,223,273,223
481,1,3,2.0,-0.388011,-0.390191,-0.00218,356,358,356,358
458,1,3,2.167,-0.352218,-0.344027,0.008191,258,252,258,252
459,1,4,1.625,-0.385792,-0.345355,0.040437,353,316,353,316
490,1,3,2.0,-0.358042,-0.351049,0.006993,256,251,256,251
491,1,3,1.5,-0.384,-0.3476,0.0364,240,233,240,224
494,1,4,1.375,-0.371134,-0.371134,0.0,277,277,273,273
495,1,2,1.5,-0.320833,-0.320833,0.0,77,77,77,77
506,1,3,1.5,-0.340146,-0.340146,0.0,233,233,233,233
507,1,2,1.75,-0.336264,-0.252747,0.083516,153,115,153,115
492,1,6,1.833,-0.336952,-0.263619,0.073333,458,472,449,400
493,1,3,2.667,-0.345695,-0.278146,0.06755,261,210,261,210
502,1,4,2.0,-0.348571,-0.348571,0.0,244,244,244,244
503,1,2,2.0,-0.332468,-0.332468,0.0,128,128,128,128
510,1,2,2.0,-0.35,-0.35,0.0,112,112,112,112
511,1,3,1.5,-0.375563,-0.354662,0.0209,292,281,292,278
462,1,3,3.0,-0.390388,-0.299261,0.091128,528,410,528,407
463,1,6,2.167,-0.360218,-0.313896,0.046322,661,576,661,576
500,1,6,2.0,-0.389235,-0.36034,0.028895,687,636,687,636
